latitude,longitude,Kecerahan_Channel_4,Kecerahan_Channel_5,Jarak,tanggal_f,tgl,Tanggal,Kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,tanggal_a,Temperatur,Curah_Hujan,Kecepatan_Angin
-3.10223,105.2227,342.15,300.82,53.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09996,104.81673,331,299.24,14.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09974,105.17183,338.82,298.09,48.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09888,105.2222,334.39,297.56,53.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09499,105.22523,338.5,298.87,54,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09313,105.30459,333.93,293.29,62.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09218,105.22119,348.96,302.63,53.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.09164,105.22472,337.89,296.02,53.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08883,105.22069,334.66,298.19,53.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08829,105.22422,367,307.95,53.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08548,105.22018,351.92,303.01,53.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08494,105.22372,355.88,310.68,53.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.0844,105.22726,332.65,292.34,53.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08213,105.21968,335.29,288.64,53.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08159,105.22321,356.45,302.96,53.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08105,105.22675,338.41,288.91,53.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07824,105.22271,351.69,291,53.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.0777,105.22624,352.86,290.34,53.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07489,105.22221,338.53,283.12,53.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07435,105.22574,348.1,285,53.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.04093,105.02569,349.3,294.86,31,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.04006,104.71889,333.39,299.71,7.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.03953,104.72237,339.43,300.8,7.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.02545,104.45745,344.47,295.55,33.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.02441,104.46435,342.93,303.64,32.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.02266,104.45351,337.85,295.18,33.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.02214,104.45695,352.93,298.65,33.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.02109,104.46386,347.17,303.39,32.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.01987,104.44956,343.83,296.58,33.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.01778,104.46336,346.51,304.17,32.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.00117,104.59514,338.84,299.8,17.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.96546,105.09962,331.3,295.38,38.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.95891,105.12024,333.52,295.19,40.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.95088,105.08303,332.85,293.51,36.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.94928,105.09359,340.17,290.98,38.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.947,105.08604,331,296.63,37.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.93549,105.2069,345.94,296.48,50.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.91897,105.24787,349.35,298.16,55.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.90837,105.2499,330.76,290.32,55.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.90555,105.24585,337.35,292.49,55.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.90274,105.2418,340.84,294.53,55.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.85261,104.56854,333.47,300.92,25,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.84521,104.34806,342.75,298.73,47.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.753,104.26295,343.03,302.21,60.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-2.74917,104.26591,336.83,307.77,60,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.59694,104.7828,302.27,286.57,68,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.59487,104.78345,304.6,287.01,67.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.5335,104.66854,305.27,287.07,61.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.53238,104.69381,301.55,286.99,61.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.53094,104.6944,301.33,286.8,60.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.52799,104.66921,323.06,287.36,61,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.52671,104.66975,326.45,287.67,60.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.51992,104.671,305.58,286.78,60.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.45979,104.84501,300.26,285.51,53.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.45763,104.84788,301.23,286.01,53.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.45306,104.84621,304.16,285.7,53,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36289,105.03664,302.09,281.89,52.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36188,105.03078,302.87,281.84,52.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36088,105.02493,307.25,281.5,51.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35987,105.01907,304.18,281.27,51.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35887,105.0132,351.42,282.51,50.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35785,105.00731,319.89,281.51,50.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34899,104.54316,302.34,284.97,46.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34876,104.54296,300.37,285.05,46.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34769,104.53658,300.25,284.82,46.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34553,105.01559,309.56,280.72,49.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34451,105.0097,302.14,280.87,49.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34189,105.23078,298.26,277.12,66.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33885,105.01676,318.2,279.5,49.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33784,105.01088,317.86,280.1,48.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33749,105.23402,306.73,276.23,66.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33654,105.22832,310.97,275.79,65.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3363,105.2376,299.7,276.33,66.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3353,105.23194,310.3,276.61,66,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33431,105.22628,306.43,275.63,65.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32995,105.22954,299.41,275.48,65.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32772,105.22745,296.08,275.33,65.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32658,104.94577,310.72,283.64,43.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32214,105.23431,296.8,274.78,65.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.28905,105.00739,297.26,277.06,44.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.2849,104.98376,304.04,277.66,42.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.28211,104.98659,316.43,278.62,42.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.2811,104.98065,302.21,278.14,41.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.27967,104.95404,302.66,278.26,39.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.27925,104.99084,298.82,277.65,42.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.2782,104.98492,315.87,278.56,41.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.14593,104.72673,295.8,274.57,18.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.0814,105.22097,313.44,267.93,53.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08042,105.21521,298.23,265.73,52.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07576,105.22791,298.23,272.53,53.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07478,105.22215,367,272.54,53.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.0738,105.21639,309.03,268.8,52.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.06816,105.22331,299.62,271.92,53.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.59557,104.78162,297.63,281.67,67.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.53205,104.6693,313.33,281.91,61.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.527,104.67269,320.33,282.17,60.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.52628,104.67589,303.21,281.6,60.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.52548,104.67028,308.32,281.44,60.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.37019,105.03995,296.9,276.92,53.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3693,105.03406,297.73,277.52,52.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36841,105.02815,301.52,279.51,52.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3665,105.03833,302.61,277.4,53,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36565,105.03241,303.12,277.94,52.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36479,105.02649,307.4,280.09,52,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36394,105.02057,302.72,280.77,51.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36308,105.01463,335.88,281.6,51.1,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36259,105.03501,295.87,277.04,52.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36224,105.00874,317.88,281.16,50.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3617,105.02911,296.12,277.39,51.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.36081,105.02319,300.41,278.59,51.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35992,105.01728,316.64,280.36,51,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35903,105.01138,336.88,280.32,50.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.35639,105.01562,298.62,280.45,50.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34969,105.01662,297.54,278.94,50,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34792,104.54131,303.31,281.85,46.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34652,105.0192,303.57,278.46,49.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34563,105.01329,313.86,278.65,49.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34384,105.02351,298.52,277.17,50,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34299,105.0176,322.84,279.05,49.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.34215,105.0117,310.33,277.39,49,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33982,105.02017,306.69,277.51,49.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33894,105.01427,320.35,278.34,48.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33806,105.00841,299.39,275.96,48.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33724,105.23479,308.77,283.99,66.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33634,105.22868,311.33,284.61,65.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.3363,105.01861,300.15,277.21,49,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.33546,105.01271,304.64,277.25,48.5,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32844,104.94409,304.56,283.96,43.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.32627,104.94819,303.78,283.86,43.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.31244,105.06645,317.35,283.18,50.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.29035,105.00933,296.13,276.69,44.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.28691,104.98586,295.87,270.58,42.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.28024,104.98686,301.32,270.53,41.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.1431,104.72769,297.17,265.6,17.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.14228,104.72212,299.73,271.27,17.9,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.12216,104.45161,321.32,282.52,36.8,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.11747,105.08877,300.42,277.42,40.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.11422,105.0902,298.42,277.49,40.2,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08888,105.22125,298.64,270.93,53.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08212,105.22224,316.78,270.57,53.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08125,105.21623,303.37,270.24,52.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.08004,105.22328,329.37,268.41,53.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07912,105.21725,315.31,268.46,52.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07624,105.22928,299.72,268.6,54,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07537,105.22326,348.62,268.17,53.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07449,105.21722,306.86,267.38,52.6,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.0742,105.23026,297.2,270.69,54,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07328,105.22425,330.22,269.93,53.4,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.07237,105.21822,311.08,267.03,52.7,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.06862,105.22427,296.38,269.34,53.3,2023-10-01,2023-10-01,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-01,29.2,0,2
-3.56991,104.90171,338.97,293.91,67,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.5347,104.82529,339.76,294.92,61.5,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.41727,104.75651,346.63,296.35,48,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.41344,104.75596,335.51,296.88,47.6,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.34297,105.23392,331.53,294.99,66.7,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.33925,105.23339,329.58,294.63,66.4,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-2.54386,104.91006,333.09,296.59,51.6,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.6156,104.7629,337.15,281.42,69.9,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.61406,104.76093,339.54,281.5,69.8,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.56906,104.65123,317,283,65.8,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.56425,104.65194,340.97,282.94,65.2,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.56346,104.64671,309.76,279.6,65.2,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.55944,104.65265,332.41,279.34,64.7,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.55866,104.64742,311.24,277.82,64.7,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.55385,104.64812,302.55,275.4,64.2,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.53773,104.67191,297.43,271.01,62,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.53602,104.69359,305.33,275.38,61.5,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.53369,104.67786,296.35,272.45,61.4,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
-3.53292,104.67262,311.99,272.51,61.4,2023-10-02,2023-10-02,2,Palembang,-2.9831,104.7527,38.66,91.68,43.07,2023-10-02,29.9,0,4
